Accidents,Date,Country,Aircraft.Category,Make,Purpose.of.flight,Fatal.Injuries,Serious.Injuries,Minor.Injuries,Uninjured,Year
Accident,2014-08-23,United States,Airplane,Cessna,Personal,0.0,2.0,2.0,0.0,2014
Accident,2014-08-23,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-08-23,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-08-23,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-08-24,United States,Airplane,RANS,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-08-25,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-08-25,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-08-25,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-08-26,United States,Airplane,Cessna,Personal,4.0,0.0,0.0,0.0,2014
Accident,2014-08-26,United States,Airplane,Malue,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-08-26,United States,Airplane,Beechcraft,Personal,0.0,4.0,0.0,0.0,2014
Accident,2014-08-27,United States,Airplane,THOMAS C SIKES,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-08-27,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-08-27,United States,Airplane,BERTAGNA JOHN,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-08-28,United States,Airplane,NAVION,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-08-29,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-08-29,United States,Airplane,Cirrus,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-08-30,United States,Airplane,TRAVEL AIR,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-08-30,United States,Airplane,Cirrus,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-08-31,United States,Airplane,Piper,Personal,5.0,0.0,0.0,0.0,2014
Accident,2014-08-31,United States,Airplane,SCHAFER RICK W,Personal,2.0,1.0,1.0,0.0,2014
Accident,2014-08-31,United States,Airplane,EVEKTOR-AEROTECHNIK AS,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-01,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-01,United States,Airplane,DEHAVILLAND,Personal,0.0,1.0,0.0,3.0,2014
Accident,2014-09-01,United States,Airplane,BORING ROBERT BURTON,Personal,0.0,1.0,1.0,0.0,2014
Accident,2014-09-01,United States,Airplane,OHLGREN BRENT E,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-01,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-01,United States,Airplane,LORENZ STEPHEN,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-09-01,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-09-02,United States,Airplane,Cessna,Personal,1.0,2.0,1.0,0.0,2014
Accident,2014-09-03,United States,Airplane,FLIGHT DESIGN GMBH,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-03,United States,Airplane,ROSS ALFRED K/ONEILL TERRENCE,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-03,United States,Airplane,ACKLAND JEFFREY DEAN,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-03,United States,Airplane,DAVIS BENNY,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-04,United States,Airplane,MCMURRAY DAVID C,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-09-04,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-04,United States,Airplane,CAMPBELL,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-05,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-05,United States,Airplane,EALAND CHARLES,Personal,0.0,3.0,0.0,0.0,2014
Accident,2014-09-05,United States,Airplane,GALLAGER JOHN C,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-06,United States,Airplane,BELLANCA,Personal,0.0,1.0,0.0,1.0,2014
Accident,2014-09-06,United States,Airplane,NAVION,Personal,0.0,3.0,0.0,0.0,2014
Accident,2014-09-06,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,5.0,2014
Accident,2014-09-06,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-07,United States,Airplane,CISMOWSKI,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-07,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,4.0,2014
Accident,2014-09-07,United States,Airplane,CHAMPION,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-08,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-09,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-09-10,United States,Airplane,Piper,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-09-10,United States,Airplane,SMITH,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-09-11,United States,Airplane,FOUND ACFT CANADA INC,Personal,0.0,3.0,0.0,0.0,2014
Accident,2014-09-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-12,United States,Airplane,DARNEY,Personal,0.0,1.0,1.0,0.0,2014
Accident,2014-09-12,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-13,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-14,United States,Airplane,BELLANCA,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-09-14,United States,Airplane,STANLEY ARTHUR FREEMAN,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-15,United States,Airplane,Piper,Personal,0.0,2.0,2.0,0.0,2014
Accident,2014-09-15,United States,Airplane,Piper,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-09-16,United States,Airplane,HELIO,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-09-16,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-16,United States,Airplane,Cirrus,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-09-16,United States,Airplane,Piper,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-18,United States,Airplane,SACCIO THOMAS A,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-19,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-09-19,United States,Airplane,NORTH AMERICAN,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-19,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-19,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-09-19,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-09-19,United States,Airplane,HELIO,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-20,United States,Airplane,MANWEILLER,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-20,United States,Airplane,AMERICAN CHAMPION AIRCRAFT,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-20,United States,Airplane,BELLANCA,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-09-20,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-20,United States,Airplane,BARGER JERRY L,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-09-21,United States,Airplane,Piper,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-09-21,United States,Airplane,GRUMMAN AMERICAN AVN. CORP.,Personal,0.0,1.0,0.0,1.0,2014
Accident,2014-09-21,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-09-22,United States,Airplane,MILLER GREGORY S,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-22,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,1.0,2014
Accident,2014-09-24,United States,Airplane,LUNDAK ROBERT,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-09-25,United States,Airplane,WILLIAM M OPRENDEK,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-25,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-25,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-27,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,2.0,2014
Accident,2014-09-27,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-09-27,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,4.0,2014
Accident,2014-09-27,United States,Airplane,BUTCHER RUSSELL A,Personal,1.0,0.0,1.0,0.0,2014
Accident,2014-09-28,United States,Airplane,QUICKSILVER EIPPER ACFT INC,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-09-28,United States,Airplane,Cessna,Personal,0.0,3.0,0.0,0.0,2014
Accident,2014-09-28,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-09-29,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-09-29,United States,Airplane,PREISS VANS,Personal,0.0,0.0,1.0,1.0,2014
Accident,2014-09-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2014
Accident,2014-09-30,United States,Airplane,BELLANCA,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-03,United States,Airplane,GASTON THOMAS D,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-03,United States,Airplane,MILLER RAYMOND A,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-04,United States,Airplane,RAYTHEON,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-05,United States,Airplane,SOCATA,Personal,0.0,1.0,1.0,0.0,2014
Accident,2014-10-05,United States,Airplane,CORBEN BABY ACE,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-06,United States,Airplane,TOERNER BOB,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-08,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-09,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-09,United States,Airplane,KOVARS GARY D,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-10,United States,Airplane,Piper,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-10-10,United States,Airplane,CHAMPION,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-10,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-11,United States,Airplane,AMERICAN LEGEND AIRCRAFT CO,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-11,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-11,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-12,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-10-12,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,1.0,2014
Accident,2014-10-12,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-13,United States,Airplane,RAYTHEON AIRCRAFT COMPANY,Personal,3.0,0.0,0.0,0.0,2014
Accident,2014-10-14,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-14,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2014
Accident,2014-10-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-16,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-16,United States,Airplane,AERONCA,Personal,1.0,0.0,1.0,0.0,2014
Accident,2014-10-16,United States,Airplane,Cessna,Personal,0.0,0.0,3.0,0.0,2014
Accident,2014-10-16,United States,Airplane,HUGHES AERO CORP,Personal,0.0,1.0,1.0,0.0,2014
Accident,2014-10-18,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-18,United States,Airplane,Piper,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-10-18,United States,Airplane,VIGUIE G/VIGUIE M,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-10-19,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-10-20,United States,Airplane,SONEX,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-20,United States,Airplane,INDUS AVIATION INC.,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-20,United States,Airplane,CGS AVIATION LLC,Personal,1.0,1.0,0.0,0.0,2014
Accident,2014-10-21,United States,Airplane,TUBERVILLE,Personal,0.0,1.0,1.0,0.0,2014
Accident,2014-10-23,United States,Airplane,Cirrus,Personal,3.0,1.0,0.0,1.0,2014
Accident,2014-10-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-23,United States,Airplane,NORTH AMERICAN,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-23,United States,Airplane,FLIGHT DESIGN GMBH,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-10-24,United States,Airplane,WINSTON W WALKER,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-10-24,United States,Airplane,STEPHENSON,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-24,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-25,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-10-25,United States,Airplane,DOUBLEDAY DONALD,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-25,United States,Airplane,STOL,Personal,0.0,2.0,0.0,2.0,2014
Accident,2014-10-25,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-26,United States,Airplane,Piper,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-10-26,United States,Airplane,HUEBBE,Personal,1.0,1.0,0.0,0.0,2014
Accident,2014-10-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-10-26,United States,Airplane,Piper,Personal,0.0,0.0,0.0,4.0,2014
Accident,2014-10-27,United States,Airplane,Mooney,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,5.0,2014
Accident,2014-10-28,United States,Airplane,HENRY STEVEN J,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-10-28,United States,Airplane,"LANGSTON, FREDERICK L",Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-10-28,United States,Airplane,AVIAT AIRCRAFT INC,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-02,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-11-03,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-05,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-06,United States,Airplane,Cirrus,Personal,3.0,0.0,0.0,0.0,2014
Accident,2014-11-07,United States,Airplane,CHAMPION,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-11-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2014
Accident,2014-11-08,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-11-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-10,United States,Airplane,WILLIAMS GLENN,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-13,United States,Airplane,Mooney,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-11-13,United States,Airplane,BELL BILL,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-14,United States,Airplane,CHAMPION,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-11-15,United States,Airplane,DEHAVILLAND,Personal,0.0,1.0,1.0,0.0,2014
Accident,2014-11-15,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-11-15,United States,Airplane,Mooney,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-11-20,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,0.0,2014
Accident,2014-11-20,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-21,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-11-21,United States,Airplane,MCCRARY BOBBY C JR,Personal,0.0,0.0,1.0,1.0,2014
Accident,2014-11-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-23,United States,Airplane,BELLANCA,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-24,United States,Airplane,ROSS H/HERRIOTT M,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-11-26,United States,Airplane,SOCATA,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-28,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-11-28,United States,Airplane,AMERICAN CHAMPION AIRCRAFT,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-28,United States,Airplane,CIRRUS DESIGN CORP.,Personal,0.0,3.0,1.0,0.0,2014
Accident,2014-11-28,United States,Airplane,Piper,Personal,0.0,0.0,4.0,0.0,2014
Accident,2014-11-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-11-29,United States,Airplane,RANS,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-11-30,United States,Airplane,BELLANCA,Personal,1.0,0.0,3.0,0.0,2014
Accident,2014-11-30,United States,Airplane,Piper,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-11-30,United States,Airplane,SIEGEL GERALD,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-11-30,United States,Airplane,Piper,Personal,0.0,0.0,0.0,4.0,2014
Accident,2014-12-02,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-12-02,United States,Airplane,NANCHANG,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-12-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2014
Accident,2014-12-03,United States,Airplane,STAFFORD WAYNE H,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-06,United States,Airplane,FOUGA,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-06,United States,Airplane,CUBCRAFTERS INC,Personal,0.0,2.0,0.0,0.0,2014
Accident,2014-12-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-07,United States,Airplane,TAYLORCRAFT,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-07,United States,Airplane,Piper,Personal,0.0,1.0,0.0,1.0,2014
Accident,2014-12-08,United States,Airplane,EMBRAER,Personal,3.0,0.0,0.0,0.0,2014
Accident,2014-12-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-10,United States,Airplane,MCHOLLAND,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-12,United States,Airplane,Cessna,Personal,0.0,0.0,2.0,0.0,2014
Accident,2014-12-13,United States,Airplane,JOHNSON DAVID EARL,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-12-13,United States,Airplane,THOMAS R WADE,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-14,United States,Airplane,TITAN,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-12-15,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-16,United States,Airplane,Piper,Personal,1.0,0.0,1.0,0.0,2014
Accident,2014-12-19,United States,Airplane,Beechcraft,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-12-20,United States,Airplane,FERDON,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-20,United States,Airplane,BAUER THOMAS G,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-12-21,United States,Airplane,FARTHING JAMES W II,Personal,0.0,0.0,1.0,0.0,2014
Accident,2014-12-24,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2014
Accident,2014-12-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-27,United States,Airplane,AEROTEK,Personal,0.0,0.0,1.0,2.0,2014
Accident,2014-12-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2014
Accident,2014-12-29,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2014
Accident,2014-12-30,United States,Airplane,MDS FYING LLC,Personal,0.0,0.0,0.0,1.0,2014
Accident,2014-12-30,United States,Airplane,Piper,Personal,2.0,0.0,0.0,0.0,2014
Accident,2015-01-01,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2015
Accident,2015-01-01,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-02,United States,Airplane,Piper,Personal,4.0,0.0,1.0,0.0,2015
Accident,2015-01-03,United States,Airplane,WACO CLASSIC AIRCRAFT,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-04,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-04,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2015
Accident,2015-01-04,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-04,United States,Airplane,RAYTHEON AIRCRAFT COMPANY,Personal,0.0,0.0,1.0,0.0,2015
Accident,2015-01-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-06,United States,Airplane,Beechcraft,Personal,0.0,3.0,1.0,0.0,2015
Accident,2015-01-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-09,United States,Airplane,GIBBS,Personal,1.0,0.0,0.0,0.0,2015
Accident,2015-01-09,United States,Airplane,Cirrus,Personal,1.0,0.0,0.0,0.0,2015
Accident,2015-01-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-11,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2015
Accident,2015-01-11,United States,Airplane,BRUCT J MYERS,Personal,1.0,0.0,0.0,0.0,2015
Accident,2015-01-12,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-14,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2015
Accident,2015-01-14,United States,Airplane,SHANNON WILLIAM,Personal,0.0,1.0,0.0,0.0,2015
Accident,2015-01-14,United States,Airplane,Cessna,Personal,0.0,2.0,1.0,0.0,2015
Accident,2015-01-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-16,United States,Airplane,CUBCRAFTERS INC,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-16,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-17,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-17,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-18,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2015
Accident,2015-01-19,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2015
Accident,2015-01-20,United States,Airplane,Piper,Personal,0.0,1.0,0.0,1.0,2015
Accident,2015-01-21,United States,Airplane,Beechcraft,Personal,2.0,0.0,0.0,0.0,2015
Accident,2015-01-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2015
Accident,2015-01-23,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2015
Accident,2015-01-25,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2015
Accident,2015-01-25,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2015
Accident,2015-01-25,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2015
Accident,2015-01-26,United States,Airplane,Cessna,Personal,1.0,1.0,1.0,0.0,2015
Accident,2015-01-26,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,2.0,2015
Accident,2015-01-26,United States,Airplane,ALEXANDER,Personal,1.0,0.0,0.0,0.0,2015
Accident,2015-01-26,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2015
Accident,2015-01-27,United States,Airplane,DIAMOND AIRCRAFT IND INC,Personal,0.0,0.0,0.0,1.0,2015
